YEAR	MON	DAY	T2M	D2M	WIND	SSRD	STRD	SP	TP
2021.0	6.0	3.0	289.605	288.329	3.123	123.789	380.97	975.038	14.285
2021.0	6.0	4.0	290.151	288.206	3.764	259.232	360.992	973.24	0.933
2021.0	6.0	5.0	293.222	287.045	6.069	327.103	343.709	974.101	0.0
2021.0	6.0	6.0	293.899	287.706	4.709	294.9	346.568	976.885	0.0
2021.0	6.0	7.0	295.194	290.342	3.59	273.248	372.534	977.88	2.379
2021.0	6.0	8.0	294.231	292.687	2.972	189.544	398.023	978.5	9.401
2021.0	6.0	9.0	293.29	291.651	1.975	252.673	386.311	978.87	2.799
2021.0	6.0	10.0	294.117	289.321	2.836	328.357	354.987	977.92	0.01
2021.0	6.0	11.0	293.736	288.03	3.313	306.57	349.377	973.576	0.302
2021.0	6.0	12.0	292.444	289.587	2.518	267.921	369.013	971.652	0.148
2021.0	6.0	13.0	293.047	288.133	1.752	274.08	358.005	972.034	0.847
2021.0	6.0	14.0	291.934	287.765	3.583	232.976	343.62	970.836	1.765
2021.0	6.0	15.0	290.147	286.138	3.627	288.617	333.576	971.981	0.229
2021.0	6.0	16.0	289.241	280.6	3.936	358.538	285.406	976.095	0.0
2021.0	6.0	17.0	288.996	280.522	2.598	346.958	290.222	977.433	0.0
2021.0	6.0	18.0	292.117	285.277	5.095	115.791	343.987	974.351	0.94
2021.0	6.0	19.0	294.452	290.188	5.617	294.466	367.188	969.44	3.714
2021.0	6.0	20.0	292.277	290.361	3.186	197.341	373.59	969.486	2.648
2021.0	6.0	21.0	294.404	292.213	6.028	136.758	388.479	964.381	26.228
2021.0	6.0	22.0	287.297	283.135	4.546	172.448	356.979	969.997	0.537
2021.0	6.0	23.0	288.353	281.094	3.411	327.302	302.686	979.297	0.143
2021.0	6.0	24.0	292.208	283.96	4.274	332.887	319.074	983.147	0.0
2021.0	6.0	25.0	294.757	286.195	5.767	259.251	361.305	981.244	0.055
2021.0	6.0	26.0	296.134	289.886	6.355	246.322	397.957	977.428	1.538
2021.0	6.0	27.0	297.647	290.648	6.552	294.551	383.159	977.413	0.072
2021.0	6.0	28.0	297.718	292.882	4.609	290.69	396.173	980.886	2.215
2021.0	6.0	29.0	298.259	294.765	3.156	310.883	398.855	982.99	1.704
2021.0	6.0	30.0	295.492	294.136	3.956	185.554	397.227	979.442	12.931
2021.0	7.0	1.0	293.642	291.952	2.716	228.977	389.169	974.304	5.046
2021.0	7.0	2.0	290.511	288.436	2.737	186.618	366.51	971.992	32.668
2021.0	7.0	3.0	290.465	287.599	3.391	286.921	354.166	972.723	5.308
2021.0	7.0	4.0	291.727	287.004	2.602	312.648	330.477	972.758	0.0
2021.0	7.0	5.0	294.902	290.302	3.128	312.841	353.758	975.707	0.147
2021.0	7.0	6.0	296.387	293.216	5.694	228.764	387.961	975.792	3.771
2021.0	7.0	7.0	296.295	293.669	3.365	278.662	385.461	975.746	3.281
2021.0	7.0	8.0	294.084	293.109	2.786	114.76	402.115	973.797	42.611
2021.0	7.0	9.0	293.289	291.682	3.081	237.042	392.766	972.656	4.516
2021.0	7.0	10.0	291.134	288.382	2.679	190.127	383.679	977.93	3.531
2021.0	7.0	11.0	292.778	289.701	2.764	72.738	379.138	977.374	25.38
2021.0	7.0	12.0	293.614	292.635	2.752	120.646	410.719	977.593	19.404
2021.0	7.0	13.0	296.122	294.316	2.571	183.201	391.579	979.771	12.744
2021.0	7.0	14.0	295.094	293.346	5.08	186.837	398.964	980.09	8.919
2021.0	7.0	15.0	295.656	292.219	4.171	300.872	360.125	979.612	0.434
2021.0	7.0	16.0	294.493	292.681	3.104	118.673	403.273	977.205	15.998
2021.0	7.0	17.0	293.68	292.977	1.862	72.586	410.183	976.809	37.947
2021.0	7.0	18.0	292.308	289.721	4.239	269.962	373.5	979.519	1.627
2021.0	7.0	19.0	294.813	291.065	2.815	314.026	354.302	979.575	0.138
2021.0	7.0	20.0	295.123	292.431	3.411	292.333	367.65	977.025	1.713
2021.0	7.0	21.0	292.697	289.612	2.985	229.393	376.894	975.707	9.176
2021.0	7.0	22.0	292.096	286.124	2.208	297.15	331.132	981.325	0.028
2021.0	7.0	23.0	292.905	287.627	2.222	293.838	339.235	982.92	0.019
2021.0	7.0	24.0	293.443	288.232	2.895	201.374	353.349	979.024	1.531
2021.0	7.0	25.0	294.663	291.563	4.746	253.418	380.069	972.442	6.935
2021.0	7.0	26.0	295.378	291.961	3.072	285.708	356.804	974.802	0.01
2021.0	7.0	27.0	295.021	291.358	4.146	243.153	354.338	976.314	1.254
2021.0	7.0	28.0	293.709	290.751	1.957	266.669	364.308	977.646	0.239
2021.0	7.0	29.0	293.982	290.2	4.526	118.948	369.706	973.468	7.334
2021.0	7.0	30.0	292.433	289.347	4.111	238.41	352.516	973.421	1.921
2021.0	7.0	31.0	290.108	284.175	2.256	295.54	325.986	977.445	0.0
2021.0	8.0	1.0	291.474	288.215	3.334	212.559	347.09	972.496	8.158
2021.0	8.0	2.0	290.723	286.807	3.147	287.286	335.327	977.121	3.48
2021.0	8.0	3.0	292.362	286.13	1.778	294.24	331.258	980.191	0.186
2021.0	8.0	4.0	292.852	287.471	1.178	264.948	331.666	980.1	0.014
2021.0	8.0	5.0	293.641	288.996	1.379	253.826	344.312	980.45	0.403
2021.0	8.0	6.0	294.381	290.649	2.664	220.484	347.898	980.352	0.376
2021.0	8.0	7.0	296.191	292.38	2.565	242.946	372.48	978.046	2.189
2021.0	8.0	8.0	295.307	293.212	2.502	246.487	380.122	977.522	0.611
2021.0	8.0	9.0	297.457	294.036	2.337	235.2	383.637	978.856	0.104
2021.0	8.0	10.0	297.965	293.51	4.62	160.296	403.069	977.054	1.315
2021.0	8.0	11.0	297.244	294.619	5.159	232.378	402.818	975.03	1.461
2021.0	8.0	12.0	296.546	293.965	5.443	173.324	404.764	974.929	6.477
2021.0	8.0	13.0	296.476	294.251	4.91	190.878	398.182	977.242	1.096
2021.0	8.0	14.0	294.254	290.265	2.819	268.458	370.785	980.351	8.968
2021.0	8.0	15.0	292.352	286.212	2.915	257.787	327.074	984.366	0.0
2021.0	8.0	16.0	293.136	288.054	3.138	146.888	362.001	981.623	5.56
2021.0	8.0	17.0	295.461	293.226	2.99	137.346	406.626	979.19	10.312
2021.0	8.0	18.0	295.55	294.129	2.28	88.316	400.3	979.897	11.382
2021.0	8.0	19.0	295.434	294.075	3.407	211.473	396.67	978.247	4.221
2021.0	8.0	20.0	295.63	292.911	2.022	245.342	367.827	976.462	0.289
2021.0	8.0	21.0	296.38	292.383	1.209	213.738	381.519	974.496	2.039
2021.0	8.0	22.0	295.955	293.422	1.919	211.068	385.556	974.155	0.413
2021.0	8.0	23.0	297.074	294.401	2.673	224.407	389.523	973.573	0.254
2021.0	8.0	24.0	296.202	293.17	3.287	253.558	363.556	976.174	0.002
2021.0	8.0	25.0	297.033	294.076	2.846	194.939	381.701	978.97	3.899
2021.0	8.0	26.0	297.066	295.002	2.183	205.646	401.004	980.718	1.106
2021.0	8.0	27.0	296.519	294.705	1.823	165.351	398.418	980.587	6.07
2021.0	8.0	28.0	297.188	294.581	1.934	198.287	392.442	981.482	2.691
2021.0	8.0	29.0	297.826	294.997	3.753	229.739	395.684	980.478	3.158
2021.0	8.0	30.0	296.246	294.172	5.163	186.681	405.994	974.883	6.188
2021.0	8.0	31.0	294.086	290.959	2.023	183.448	355.238	971.843	0.229
2021.0	9.0	1.0	293.106	288.18	4.948	167.026	359.788	970.789	0.093
2021.0	9.0	2.0	290.46	283.839	4.565	246.271	303.133	975.648	0.0
2021.0	9.0	3.0	290.034	284.288	3.145	179.016	337.332	980.219	0.167
2021.0	9.0	4.0	291.412	285.949	1.237	227.278	347.53	978.458	0.068
2021.0	9.0	5.0	293.134	290.092	3.889	167.371	380.67	970.341	12.714
2021.0	9.0	6.0	291.25	287.327	5.213	217.803	330.391	970.845	3.667
2021.0	9.0	7.0	291.037	285.882	3.31	221.912	322.958	973.976	0.013
2021.0	9.0	8.0	293.713	289.877	5.383	173.017	369.933	967.992	2.787
2021.0	9.0	9.0	290.695	286.715	4.242	196.511	320.622	970.022	4.142
2021.0	9.0	10.0	289.081	285.454	3.258	200.297	326.381	975.994	2.231
2021.0	9.0	11.0	290.857	284.661	5.009	211.877	329.988	979.338	0.006
2021.0	9.0	12.0	294.184	288.842	7.051	83.401	389.639	976.381	0.461
2021.0	9.0	13.0	292.901	290.175	2.23	173.118	389.708	978.69	15.648
2021.0	9.0	14.0	293.57	291.168	3.523	170.34	392.685	976.723	17.438
2021.0	9.0	15.0	294.297	290.826	4.993	147.569	382.188	972.581	14.612
2021.0	9.0	16.0	291.082	286.864	2.283	210.156	333.044	980.933	0.018
2021.0	9.0	17.0	293.93	290.494	3.276	178.76	367.736	981.961	0.169
2021.0	9.0	18.0	294.558	291.947	2.782	175.233	381.68	980.518	1.827
2021.0	9.0	19.0	290.534	285.853	2.337	206.32	305.952	983.154	0.0
2021.0	9.0	20.0	291.491	286.62	3.398	137.801	325.724	982.235	0.16
2021.0	9.0	21.0	294.179	289.422	6.603	137.997	384.47	981.127	3.42
2021.0	9.0	22.0	292.791	290.753	5.628	71.28	394.001	974.775	13.642
2021.0	9.0	23.0	290.231	287.478	5.802	68.24	387.945	967.44	15.303
2021.0	9.0	24.0	287.05	281.535	7.443	173.26	332.43	973.493	1.166
2021.0	9.0	25.0	288.141	283.225	4.594	125.389	311.324	975.678	4.417
2021.0	9.0	26.0	287.027	282.967	5.248	191.67	306.948	974.956	0.204
2021.0	9.0	27.0	290.526	284.471	6.285	176.702	339.992	972.453	0.537
2021.0	9.0	28.0	289.85	287.308	3.618	111.727	361.098	972.464	5.785
2021.0	9.0	29.0	286.395	281.073	2.062	180.599	294.629	978.029	0.0
2021.0	9.0	30.0	286.879	281.96	3.403	154.004	313.673	981.338	0.376
2021.0	10.0	1.0	286.047	281.031	1.982	166.082	331.991	984.663	0.046
2021.0	10.0	2.0	288.722	284.012	4.27	174.81	310.088	981.322	0.0
2021.0	10.0	3.0	290.831	287.886	4.11	27.208	370.325	975.053	17.301
2021.0	10.0	4.0	292.082	290.758	2.671	81.158	399.289	972.972	11.915
2021.0	10.0	5.0	290.824	289.956	3.345	104.656	388.358	980.3	0.753
2021.0	10.0	6.0	290.939	288.813	2.982	128.093	356.591	986.246	0.059
2021.0	10.0	7.0	292.286	289.717	2.099	129.758	365.112	984.911	0.049
2021.0	10.0	8.0	292.735	290.083	2.055	128.146	365.64	980.705	0.925
2021.0	10.0	9.0	292.346	289.319	4.192	34.557	381.507	978.025	8.626
2021.0	10.0	10.0	291.183	287.316	5.114	119.807	354.078	978.344	0.029
2021.0	10.0	11.0	292.077	288.607	4.83	155.813	342.931	976.73	0.007
2021.0	10.0	12.0	292.432	288.424	5.595	148.557	344.555	975.551	0.57
2021.0	10.0	13.0	291.617	289.46	3.709	73.632	380.22	976.078	1.91
2021.0	10.0	14.0	290.062	287.398	2.594	116.346	343.015	976.305	0.004
2021.0	10.0	15.0	293.117	291.07	2.324	62.332	384.228	972.88	12.407
2021.0	10.0	16.0	289.495	288.047	4.623	42.68	379.08	966.727	35.165
2021.0	10.0	17.0	283.944	280.082	6.788	141.473	303.893	972.164	11.854
2021.0	10.0	18.0	283.198	278.854	5.884	117.162	297.463	974.771	3.354
2021.0	10.0	19.0	283.841	278.697	4.855	154.55	277.165	978.513	0.0
2021.0	10.0	20.0	287.278	283.679	5.256	131.158	299.984	978.586	0.011
2021.0	10.0	21.0	288.1	283.999	4.996	93.086	320.157	973.967	10.503
2021.0	10.0	22.0	284.214	281.647	4.939	96.188	341.41	971.818	7.015
2021.0	10.0	23.0	280.896	277.841	1.251	86.164	322.734	975.154	3.811
2021.0	10.0	24.0	281.527	278.447	3.039	68.551	301.136	977.323	4.788
2021.0	10.0	25.0	285.857	283.73	2.616	60.301	358.997	971.0	16.215
2021.0	10.0	26.0	282.753	281.825	5.509	17.454	348.213	967.134	15.133
2021.0	10.0	27.0	282.661	280.797	5.435	99.2	339.467	972.811	2.678
2021.0	10.0	28.0	282.558	278.797	3.178	128.202	276.171	973.069	0.0
2021.0	10.0	29.0	285.238	282.336	5.624	27.694	320.332	966.059	16.922
2021.0	10.0	30.0	282.092	280.542	4.018	39.841	349.765	961.613	9.944
2021.0	10.0	31.0	283.694	282.484	4.008	26.131	352.947	963.294	6.039
2021.0	11.0	1.0	281.453	277.53	7.799	108.61	289.565	975.555	2.985
2021.0	11.0	2.0	279.092	274.503	6.361	106.639	282.161	981.034	4.481
2021.0	11.0	3.0	277.097	273.612	4.765	88.777	266.667	983.314	5.671
2021.0	11.0	4.0	276.682	272.178	2.46	108.42	264.797	985.635	3.767
2021.0	11.0	5.0	276.811	272.191	1.528	116.604	257.414	986.715	0.93
2021.0	11.0	6.0	277.731	270.624	2.912	133.398	241.3	986.881	0.0
2021.0	11.0	7.0	279.809	273.282	4.263	127.418	252.139	981.964	0.0
2021.0	11.0	8.0	283.381	278.516	3.578	125.927	273.5	981.65	0.0
